9935.00,21.00,-0.79,-0.68,-2.00,-3.52,-0.11,0.00,-7.40,-2.00,1.00,
9956.00,20.00,-0.72,-0.68,-2.00,-3.64,-0.11,0.00,-7.39,-2.00,1.00,
9978.00,19.00,-0.67,-0.68,-2.00,-3.72,-0.11,0.00,-7.38,-1.60,0.00,
9999.00,17.00,-0.67,-0.68,-2.00,-3.82,-0.11,0.00,-7.37,-1.60,0.00,
10020.00,16.00,-0.60,-0.68,-2.00,-3.88,-0.11,0.00,-7.36,-1.60,0.00,
10041.00,15.00,-0.48,-0.68,-2.00,-3.89,-0.11,0.00,-7.36,-1.60,0.00,
10062.00,14.00,-0.41,-0.68,-2.00,-3.93,-0.11,0.00,-7.36,-1.60,0.00,
10083.00,12.00,-0.37,-0.68,-2.00,-4.02,-0.11,0.00,-7.35,-1.60,0.00,
10104.00,11.00,-0.33,-0.68,-2.00,-4.16,-0.11,0.00,-7.34,-1.60,0.00,
10125.00,10.00,-0.20,-0.68,-2.00,-4.22,-0.11,0.00,-7.33,-1.60,0.00,
10146.00,9.00,-0.09,-0.68,-2.00,-4.22,-0.11,0.00,-7.33,-1.60,0.00,
10167.00,7.00,-0.02,-0.68,-2.00,-4.27,-0.11,0.00,-7.33,-1.60,0.00,
10188.00,6.00,0.06,-0.68,-2.00,-4.32,-0.11,0.00,-7.32,-1.60,0.00,
10209.00,5.00,0.12,-0.68,-2.00,-4.39,-0.11,0.00,-7.32,-1.60,0.00,
10231.00,4.00,0.13,-0.68,-2.00,-4.49,-0.11,0.00,-7.31,-1.60,0.00,
10252.00,2.00,0.14,-0.68,-2.00,-4.60,-0.11,0.00,-7.30,-1.60,0.00,
10273.00,1.00,0.22,-0.68,-2.00,-4.62,-0.11,0.00,-7.29,-1.60,0.00,
10294.00,1.00,0.26,-0.68,-2.00,-4.60,-0.11,0.00,-7.29,-1.60,0.00,
10315.00,1.00,0.22,-0.68,-2.00,-4.64,-0.11,0.00,-7.27,-1.60,0.00,
10336.00,1.00,0.14,-0.68,-2.00,-4.68,-0.11,0.00,-7.25,-1.60,0.00,
10357.00,1.00,0.15,-0.68,-2.00,-4.77,-0.11,0.00,-7.24,-1.60,0.00,
10378.00,1.00,0.18,-0.68,-2.00,-4.82,-0.11,0.00,-7.23,-1.60,0.00,
10399.00,1.00,0.13,-0.68,-2.00,-4.94,-0.11,0.00,-7.21,-1.60,0.00,
10420.00,1.00,0.07,-0.68,-2.00,-5.05,-0.11,0.00,-7.16,-1.60,0.00,
10441.00,1.00,0.10,-0.68,-2.00,-5.15,-0.11,0.00,-7.09,-1.60,0.00,
10462.00,1.00,0.18,-0.68,-2.00,-5.31,-0.11,0.00,-7.05,-1.60,0.00,
10484.00,1.00,0.08,-0.68,-2.00,-5.35,-0.11,0.00,-7.04,-1.60,0.00,
10505.00,1.00,0.00,-0.68,-2.00,-5.37,-0.11,0.00,-7.02,-1.60,0.00,
10526.00,1.00,0.15,-0.68,-2.00,-5.26,-0.11,0.00,-7.00,-1.60,0.00,
10547.00,1.00,0.28,-0.68,-2.00,-5.13,-0.11,0.00,-6.99,-1.60,0.00,
10568.00,1.00,0.22,-0.68,-2.00,-5.05,-0.11,0.00,-6.96,-1.60,0.00,
10589.00,1.00,0.26,-0.68,-2.00,-5.02,-0.11,0.00,-6.95,-1.60,0.00,
10610.00,1.00,0.21,-0.68,-2.00,-5.12,-0.11,0.00,-6.93,-1.60,0.00,
10631.00,1.00,0.07,-0.68,-2.00,-5.17,-0.11,0.00,-6.89,-1.60,0.00,
10652.00,1.00,0.08,-0.68,-2.00,-5.22,-0.11,0.00,-6.88,-1.60,0.00,
10673.00,1.00,0.14,-0.68,-2.00,-5.24,-0.11,0.00,-6.89,-1.60,0.00,
10694.00,1.00,0.06,-0.68,-2.00,-5.15,-0.11,0.00,-6.88,-1.60,0.00,
10715.00,1.00,-0.03,-0.68,-2.00,-4.97,-0.11,0.00,-6.86,-1.60,0.00,
10737.00,1.00,-0.02,-0.68,-2.00,-4.73,-0.11,0.00,-6.84,-1.60,0.00,
10758.00,1.00,-0.10,-0.68,-2.00,-4.65,-0.11,0.00,-6.80,-1.60,0.00,
10779.00,1.00,-0.19,-0.68,-2.00,-4.66,-0.11,0.00,-6.75,-1.60,0.00,
10800.00,1.00,-0.09,-0.68,-2.00,-4.77,-0.11,0.00,-6.75,-1.60,0.00,
10821.00,1.00,0.02,-0.68,-2.00,-4.90,-0.11,0.00,-6.77,-1.60,0.00,
10842.00,1.00,-0.00,-0.68,-2.00,-4.95,-0.11,0.00,-6.75,-1.60,0.00,
10863.00,1.00,0.11,-0.68,-2.00,-4.92,-0.11,0.00,-6.75,-1.60,0.00,
10884.00,1.00,0.23,-0.68,-2.00,-4.86,-0.11,0.00,-6.75,-1.60,0.00,
10905.00,1.00,0.14,-0.68,-2.00,-4.74,-0.11,0.00,-6.72,-1.60,0.00,
10926.00,1.00,0.14,-0.68,-2.00,-4.61,-0.11,0.00,-6.70,-1.60,0.00,
10947.00,1.00,0.26,-0.68,-2.00,-4.57,-0.11,0.00,-6.69,-1.60,0.00,
10968.00,1.00,0.37,-0.68,-2.00,-4.61,-0.11,0.00,-6.65,-1.60,0.00,
10990.00,1.00,0.42,-0.68,-2.00,-4.68,-0.11,0.00,-6.60,-1.60,0.00,
